idDirector3;2.l.c.c.d.t.director.2;2.idDirecto2;2.d2.l.c.c.d.t.director.1;2.d2.id_diretor1;2.d2.l.c.c.d.t.director.3;2.d2.teste.l.c.c.d.type;2.d2.teste.l.c.c.d.id_type;2.d2.teste.l.c.c.d.t.show_id;2.d2.teste.l.c.c.d.t.title;2.d2.teste.l.c.c.d.t.director;2.d2.teste.l.c.c.id_directors;2.d2.teste.l.c.c.d.t.cast;2.d2.teste.l.c.id_cast;2.d2.teste.l.c.c.d.t.country;2.d2.teste.l.id_countries;2.d2.teste.l.c.c.d.t.date_added;2.d2.teste.l.c.c.d.t.release_year;2.d2.teste.l.c.c.d.t.rating;2.d2.teste.l.c.c.d.t.duration;2.d2.teste.l.c.c.d.t.listed_in;2.d2.teste.id_listed;2.d2.teste.l.c.c.d.t.description;2.d2.teste.l.c.c.d.t.IMDB_titleID;2.d2.teste.l.c.c.d.t.IMDB_rating;2.d2.teste.l.c.c.d.t.IMDB_rating_votes;2.d2.teste.l.c.c.d.t.IMDB_title_name;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;David Lam;1214;N/A;Movie;0;80144152;S Storm;David Lam;281;Louis Koo, Julian Cheung, Vic Chou, Ada Choi, Bowie Lam, Dada Chan, Janelle Sing, Lo Hoi-pang;680;Hong Kong, China;104;25569;2016;TV-MA;95 min;Action & Adventure, International Movies;208;Anti-corruption investigator William Luk must join forces with detective Lau Po-keung to bring down a crime syndicate involved in sports betting.;/title/tt5998744/;51;524; S Storm;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;Bilal Lashari;1215;N/A;Movie;0;80187467;Waar;Bilal Lashari;1296;Shaan Shahid, Shamoon Abbasi, Ayesha Khan, Meesha Shafi, Ali Azmat, Hamza Abbasi, Kamran Lashari;1738;Pakistan;114;42742;2013;TV-MA;130 min;Action & Adventure, International Movies;208;When Pakistani authorities learn of a looming terrorist strike, they ask a retired intelligence officer to counter the attack before it's too late.;/title/tt1821700/;79;29123; Waar;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;Erik Matti;1216;N/A;Movie;0;80222787;BuyBust;Erik Matti;570;Anne Curtis, Brandon Vera, Victor Neri, Arjo Atayde, Levi Ignacio, Alex Calleja, Lao Rodriguez, Joross Gamboa, Ricky Pascua, Nonie Buencamino;1014;Philippines;131;25569;2018;TV-MA;128 min;Action & Adventure, International Movies;208;In a mazelike Manila slum, at war with incensed civilians and a brutal cartel, special agent Nina Manigan must fight her way through one fierce night.;/title/tt5938084/;57;1402; BuyBust;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;Timo Tjahjanto;1217;N/A;Movie;0;80148162;The Night Comes for Us;Timo Tjahjanto;283;Joe Taslim, Iko Uwais, Asha Kenyeri Bermudez, Sunny Pang, Salvita Decorte, Abimana Aryasatya, Zack Lee, Dimas Anggara, Julie Estelle, Dian Sastrowardoyo;683;Indonesia, United States;144;25569;2018;TV-MA;121 min;Action & Adventure, International Movies;208;After sparing a girl's life during a massacre, an elite Triad assassin is targeted by an onslaught of murderous gangsters.;/title/tt6116856/;7;17111; The Night Comes for Us;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;John Woo;1218;N/A;Movie;0;80209866;Manhunt;John Woo;645;Zhang Hanyu, Masaharu Fukuyama, Qi Wei, Ji-won Ha, Jun Kunimura, Angeles Woo, Nanami Sakuraba;1102;China, Hong Kong;162;43195;2017;TV-MA;109 min;Action & Adventure, International Movies;208;A Chinese pharmaceutical lawyer framed for a vile crime teams up with a sharp-witted Japanese detective to stop a dangerous corporate plot.;/title/tt5618256/;81;42032; Manhunt;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;John Woo;1218;N/A;Movie;0;80209866;Manhunt;John Woo;645;Zhang Hanyu, Masaharu Fukuyama, Qi Wei, Ji-won Ha, Jun Kunimura, Angeles Woo, Nanami Sakuraba;1102;China, Hong Kong;162;43195;2017;TV-MA;109 min;Action & Adventure, International Movies;208;A Chinese pharmaceutical lawyer framed for a vile crime teams up with a sharp-witted Japanese detective to stop a dangerous corporate plot.;/title/tt5618256/;81;42032; Manhunt;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;Jimmy Henderson;1219;N/A;Movie;0;80990658;Jailbreak;Jimmy Henderson;746;Jean-Paul Ly, Dara Our, Tharoth Sam, Dara Phang, Celine Tran, Savin Phillip, Sok Visal;1202;Cambodia;199;43136;2017;TV-MA;92 min;Action & Adventure, International Movies;208;Four cops escorting a mobster to a high-security prison fight for survival when a gang boss orchestrates a riot from outside to silence their charge.;/title/tt5741304/;54;1054; Jailbreak;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;Alexander Nevsky;1221;N/A;Movie;0;80164164;Black Rose;Alexander Nevsky;1196;Alexander Nevsky, Kristanna Loken, Adrian Paul, Robert Davi, Robert Madrid, Matthias Hues, Oksana Sidorenko, Emmanuil Vitorgan, Olga Rodionova, Polina Butorina;1643;Russia, United States;247;42773;2014;TV-MA;83 min;Action & Adventure, International Movies;208;When a number of Russian women are brutally murdered in Los Angeles, the police call on a Moscow detective to help track down the serial killer.;/title/tt3266724/;25;2293; Black Rose;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;Parambrata Chatterjee;1222;N/A;Movie;0;80205314;Lorai: Play to Live;Parambrata Chatterjee;164;Prasenjit Chatterjee, Payel Sarkar, Indrasish Roy, Kanchan Mullick, Kharaj Mukherjee, Gargi Roychowdhury, Deepankar De, Biswajit Chakraborty, Bharat Kaul, Rajat Ganguly;550;India;4;42744;2015;TV-14;155 min;Dramas, International Movies, Sports Movies;209;Under a government initiative, a retired alcoholic soccer player is sent to establish a soccer team in a politically troubled area.;/title/tt3577244/;73;97; Lorai: Play to Live;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;Shaad Ali;1223;N/A;Movie;0;81019031;Soorma;Shaad Ali;323;Diljit Dosanjh, Tapsee Pannu, Angad Bedi, Kulbhushan Kharbanda, Satish Kaushik, Vijay Raaz, Seema Kaushal, Mahabir Bhullar, Alka Badola Kaushal, Jimmy Moses;729;India;4;25569;2018;TV-14;131 min;Dramas, International Movies, Sports Movies;209;This biopic on former Indian field hockey player Sandeep Singh follows the athlete’s hard-fought comeback after an accidental gunshot left him paralyzed.;/title/tt7690638/;74;3981; Soorma;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;Deep Joshi;1224;N/A;Movie;0;81024712;Bathinda Express;Deep Joshi;372;Deep Joshi, Jasmine Kaur, Mohit Bhaskar, Vijay S. Kumar, Prince Kanwaljit Singh, Tarlochan Singh, Harsh Sethi;796;India;4;43110;2016;TV-14;118 min;Dramas, International Movies, Sports Movies;209;An ambitious young athlete endeavors to revive his floundering running career after falling prey to negative influences.;/title/tt6885956/;61;7; Bathinda Express;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;Abhishek Kapoor;1225;N/A;Movie;0;70254346;Kai Po Che!;Abhishek Kapoor;654;Rajkummar Rao, Amit Sadh, Sushant Singh Rajput, Amrita Puri, Digvijay Deshmukh, Asif Basra, Manav Kaul, Ashish Kakkad;1111;India;4;43111;2013;TV-14;120 min;Dramas, International Movies, Sports Movies;209;This Bollywood drama tells the story of three best friends who dream of starting a cricket training academy in Ahmedabad for very different reasons.;/title/tt2213054/;76;25278; Kai po che!;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;Omung Kumar;1226;N/A;Movie;0;80015785;Mary Kom;Omung Kumar;825;Priyanka Chopra, Darshan Kumar, Sunil Thapa, Kenny Basumatary, Shishir Sharma, Robin Das, Rajni Basumatary, Lin Laishram, Shakti Singh;1280;India;4;42740;2014;TV-14;120 min;Dramas, International Movies, Sports Movies;209;The daughter of a poor rice farmer overcomes the objections of her father and the demands of a male-dominated society to pursue a career in boxing.;/title/tt3001638/;68;9378; Mary Kom;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;Nitesh Tiwari;1227;N/A;Movie;0;80166185;Dangal;Nitesh Tiwari;1078;Aamir Khan, Sakshi Tanwar, Fatima Sana Shaikh, Sanya Malhotra, Aparshakti Khurana, Zaira Wasim, Suhani Bhatnagar, Ritwik Sahore;1534;India;4;25569;2016;TV-PG;161 min;Dramas, International Movies, Sports Movies;209;A once-promising wrestler pursues the gold medal he never won by training two of his daughters to compete at the Commonwealth Games.;/title/tt5074352/;84;134853; Dangal;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;Samuel Jouy;1228;N/A;Movie;0;81005314;Sparring;Samuel Jouy;155;Mathieu Kassovitz, Olivia Merilahti, Souleymane M'Baye, Billie Blain, Malik Bine, Zakariya Gouram, Jolente De Keersmaeker, Lyes Salem, Ali Labidi, David Saracino;537;France;11;43109;2017;TV-14;94 min;Dramas, International Movies, Sports Movies;209;A middle-aged boxer with a mixed record becomes a champion's sparring partner while dreaming of one last chance to end his career with a victory.;/title/tt7222552/;62;371; Sparring;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;Paul Soriano;1229;N/A;Movie;0;80049193;Kid Kulafu;Paul Soriano;861;Robert Villar, Alessandra de Rossi, Cesar Montano, Alex Medina, Jake Macapagal, Khalil Ramos, Jomari Angeles, Kokoy DeSantos;1321;Philippines;131;43558;2015;TV-14;108 min;Dramas, International Movies, Sports Movies;209;Growing up in poverty and political turmoil, he found his way out in the ring. The early years of world-famous boxer Manny Pacquiao unfolds in this biopic.;/title/tt4061876/;67;237; Kid Kulafu;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;Shammi Kapoor;1230;N/A;Movie;0;80158545;Manoranjan;Shammi Kapoor;165;Sanjeev Kumar, Zeenat Aman, Shammi Kapoor, Dev Kumar, Madan Puri, Paintal, Asit Kumar Sen, Agha, Murad, Shefali;551;India;4;42744;1974;TV-14;162 min;Comedies, International Movies, Music & Musicals;210;After getting fired, a police officer connects with a prostitute he met on the job in a red-light district and sets out to keep her off the streets.;/title/tt0071811/;68;186; Manoranjan;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;Pankaj Batra;1231;N/A;Movie;0;80032477;Naughty Jatts;Pankaj Batra;398;Neeru Bajwa, Binnu Dhillon, Arya Babbar, Roshan Prince, B.N. Sharma, Karamjit Anmol, Harby Sangha;831;India;4;43110;2013;TV-PG;121 min;Comedies, International Movies, Music & Musicals;210;When three different boys propose to a lively, strictly reared girl who yearns to be a performer, she agrees to marry the winner of a singing contest.;/title/tt2984648/;63;195; Naughty Jatts;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;Nidhi Sharma;1232;N/A;Movie;0;80084768;Pooja Kiven Aa;Nidhi Sharma;400;Miss Pooja, Tarun Khanna, Raj Singh Jhinger, Sahil Vedoliyaa, B.N. Sharma, Manoj Joshi, Anita Shabdeesh, Sardar Sohi;833;India;4;43110;2013;TV-PG;122 min;Comedies, International Movies, Music & Musicals;210;When a woman arrives in Mumbai and hires three spirited boys to care for her estate, she discovers they're more trustworthy than her family members.;/title/tt2767806/;51;27; Pooja Kiven Aa;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;Indrajit Nattoji;1233;N/A;Movie;0;70123117;Aagey Se Right;Indrajit Nattoji;634;Shreyas Talpade, Kay Kay Menon, Shiv Pandit, Sanjay Sharma, Shenaz Treasury, Mahie Gill;1089;India;4;43111;2009;TV-MA;117 min;Comedies, International Movies, Music & Musicals;210;A cop full of self-doubt loses his gun five days before he's due to leave the force, and becomes an unexpected hero as he tries to retrieve it.;/title/tt1479667/;51;355; Aagey Se Right;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;Umesh Shukla;1234;N/A;Movie;0;70114588;Dhoondte Reh Jaoge;Umesh Shukla;641;Paresh Rawal, Kunal Khemu, Sonu Sood, Soha Ali Khan, Johnny Lever, Dilip Joshi, Asrani, Malay Chakrabarty, Razak Khan, Hrishitaa Bhatt;1098;India;4;43111;2009;TV-14;124 min;Comedies, International Movies, Music & Musicals;210;An accountant and a producer hatch a scheme to finance a movie, while making every effort to ensure that it flops so they may pocket the difference.;/title/tt1391544/;56;620; Dhoondte Reh Jaoge;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;Saji Surendran;1235;N/A;Movie;0;70254342;Husbands in Goa;Saji Surendran;652;Jayasurya, Indrajith, Asif Ali, Lal, Bhama, Ramya Nambeeshan, Rima Kallingal, Praveena;1108;India;4;43111;2012;TV-14;150 min;Comedies, International Movies, Music & Musicals;210;Three professional friends, all husbands living with domineering wives, take a well-deserved vacation in the resort city of Goa.;/title/tt2407826/;37;209; Husbands in Goa;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;Sundar C.;1236;N/A;Movie;0;70229040;Kalakalappu;Sundar C.;655;Vimal, Anjali, Shiva, Oviya, Santhanam, John Vijay, M. Ilavarasu, Manobala;1112;India;4;43111;2012;TV-14;154 min;Comedies, International Movies, Music & Musicals;210;Cheenu dreams of resurrecting the restaurant he has inherited to its former glory, but his brother, a compulsive gambler, loses the place to a cop.;/title/tt2262126/;69;956; Kalakalappu;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;Navinder Pal Singh;1237;N/A;Movie;0;80039594;Mundeyan Ton Bachke Rahin;Navinder Pal Singh;658;Roshan Prince, Jassi Gill, Simran Kaur Mundi, Bharti Singh, Anshu Sawhney, Hobby Dhaliwal, Sunita Dhir, Minto, Manoj Sabarwal, Sunny Gill;1116;India;4;43111;2014;TV-14;139 min;Comedies, International Movies, Music & Musicals;210;When they both fall for the same girl, best pals and shameless womanizers Prince and Jassi go head-to-head to compete for her love.;/title/tt3449788/;6;40; Mundeyan Ton Bachke Rahin;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;R. Kannan;1238;N/A;Movie;0;70275076;Settai;R. Kannan;662;Arya, Anjali, Hansika Motwani, Santhanam, Premgi Amaren, Nasser;1121;India;4;43111;2013;TV-14;123 min;Comedies, International Movies, Music & Musicals;210;Asked to deliver a package for a friend, Madhu gets her fiancé, Jayaganthan, to take care of it, and he then passes the task to one of his roommates.;/title/tt2677816/;44;406; Settai;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;Sangeeth Sivan;1239;N/A;Movie;0;70035357;Kyaa Kool Hai Hum;Sangeeth Sivan;768;Tusshar Kapoor, Riteish Deshmukh, Isha Koppikar, Neha Dhupia, Anupam Kher, Jay Sean;1226;India;4;25569;2005;TV-14;165 min;Comedies, International Movies, Music & Musicals;210;Longtime friends Rahul and Karan head to Mumbai intent on making their dreams come true, but both men are suddenly saddled with bad luck.;/title/tt0456500/;61;299; Kyaa Kool Hai Hum;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;Sangeeth Sivan;1239;N/A;Movie;0;70308135;Yamla Pagla Deewana 2;Sangeeth Sivan;768;Dharmendra, Sunny Deol, Bobby Deol, Neha Sharma, Kristina Akheeva, Annu Kapoor, Johnny Lever, Sucheta Khanna, Aidan Cook, Anupam Kher;1227;India;4;42740;2013;TV-14;147 min;Action & Adventure, Comedies, International Movies;215;Up to his old tricks, con man Dharam poses as a millionaire to get his younger son married to the daughter of a wealthy businessman.;/title/tt2510874/;34;1677; Yamla Pagla Deewana 2;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;Sachin Kundalkar;1240;N/A;Movie;0;70261058;Aiyyaa;Sachin Kundalkar;780;Rani Mukerji, Prithviraj Sukumaran, Nirmiti Sawant, Subodh Bhave, Jyoti Subhash, Satish Alekar, Anita Date, Amey Wagh, Kishori Balal, Pakoda Pandi;1237;India;4;43013;2012;TV-14;151 min;Comedies, International Movies, Music & Musicals;210;An outspoken, imaginative girl from a conservative family pursues her dream man while fending off the prospect of an arranged marriage.;/title/tt2255934/;43;1587; Aiyyaa;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;Raj Kanwar;1241;N/A;Movie;0;70049619;Humko Deewana Kar Gaye;Raj Kanwar;258;Akshay Kumar, Katrina Kaif, Bipasha Basu, Bhagyashree, Shernaz Patel, Vivek Shaq, Mahesh Thakur, Ranjeet, Nina Kulkarni, Puneet Issar, Anju Mahendru, Manoj Joshi, Anil Kapoor;652;India;4;25569;2006;TV-PG;149 min;International Movies, Music & Musicals, Romantic Movies;211;Two kindred spirits who are betrothed to others must decide whether to go through with arranged marriages or brush aside convention for true love.;/title/tt0444840/;52;3737; Humko Deewana Kar Gaye;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;Manjeet Maan;1242;N/A;Movie;0;80032472;Dil Vil Pyaar Vyaar;Manjeet Maan;376;Gurdas Maan, Neeru Bajwa, Jassi Gill, Rajiv Thakur, Khushdeed Maan, Manav Vij, Raj Jhinger, Shruti Sodhi, Meher Vij;802;India;4;43110;2014;TV-PG;145 min;International Movies, Music & Musicals, Romantic Movies;211;Agam Singh's brothers mean everything to him, so while he promises not to marry, he tries to get them to marry – but they want him to marry first.;/title/tt3723864/;64;59; Dil Vil Pyaar Vyaar;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;Ishaan Trivedi;1243;N/A;Movie;0;80201824;A Scandall;Ishaan Trivedi;306;Johnny Baweja, Reeth Mazumder, Manav Kaul, Tanvi Vyas, Puru Chibber, Vasundhara Kaul, Aayam Mehta, Niraj Sah;709;India;4;25569;2016;TV-MA;108 min;International Movies, Thrillers;212;A film school graduate is interested in making a movie about his girlfriend's uncle, who claims that he can see his long-dead daughter.;/title/tt5780570/;3;117; A Scandall;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;Renzil D'Silva;1244;N/A;Movie;0;70123121;Kurbaan;Renzil D'Silva;388;Kareena Kapoor, Saif Ali Khan, Om Puri, Diya Mirza, Vivek Oberoi, Kulbhushan Kharbanda, Kiron Kher, Rupinder Nagra, Nauheed Cyrusi;821;India;4;43110;2009;TV-MA;147 min;International Movies, Thrillers;212;When a young Indian couple moves to the American suburbs, they are shocked to discover that they've become enmeshed in a secret terrorist plot.;/title/tt1185442/;57;4384; Kurbaan;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;B. Unnikrishnan;1245;N/A;Movie;0;70241088;Grandmaster;B. Unnikrishnan;650;Mithra Kurian, Anoop Menon, Mohanlal, Narein, Priyamani, Roma, Siddique, Jagathy Sreekumar;1106;India;4;43111;2012;TV-14;133 min;International Movies, Thrillers;212;Anticipating the next move in a serial killer's grisly game, a police chief realizes that his daughter and estranged wife are the next likely victims.;/title/tt2345561/;71;1609; Grandmaster;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;Jitender Pawar;1246;N/A;Movie;0;80201827;Trip to Bhangarh: Asia's Most Haunted Place;Jitender Pawar;679;Manish Chaudhary, Suzanna Mukherjee, Piyush Raina, Rachit Behl, Rohit Chaudhury, Vikram Kochhar, Poonam Pandey;1138;India;4;42746;2014;TV-MA;113 min;International Movies, Thrillers;212;To amuse themselves, six college friends decide to pay a visit to a fortress believed by some to be the most haunted place in Asia.;/title/tt4187650/;24;198; Trip to Bhangarh: Asia's Most Haunted Place;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;Jayan Vannery;1247;N/A;Movie;0;80994425;Ma Chu Ka;Jayan Vannery;1276;Pasupathy, Janani Iyer, Pratap Pothen;1719;India;4;43107;2017;TV-14;117 min;International Movies, Thrillers;212;The relationship between a journalist and a lawyer she meets while investigating a story grows complicated as she uncovers layers of deception.;/title/tt5349672/;61;52; Ma Chu Ka;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;Dani de la Torre;1248;N/A;Movie;0;80093127;Retribution;Dani de la Torre;1215;Luis Tosar, Javier Gutiérrez, Elvira Mínguez, Fernando Cayo, Goya Toledo, Paula del Río, Marco Sanz, Antonio Mourelos, Ricardo de Barreiro;1662;Spain;49;42372;2015;NR;100 min;International Movies, Thrillers;212;A dishonest banker pays the ultimate price for his wrongdoings when he is held hostage in his own speeding car by a bomb-making extortionist.;/title/tt5149528/;7;5289; Retribution;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;Paulo Oriol;1249;N/A;Movie;0;80093106;The Invisible Guest;Paulo Oriol;1294;Mario Casas, Ana Wagener, José Coronado, Bárbara Lennie, Francesc Orella, Paco Tous, David Selvas;1736;Spain;49;42742;2016;TV-14;106 min;International Movies, Thrillers;212;After waking next to his now-dead lover in a hotel room, a young businessman hires a prominent lawyer to figure out how he ended up a murder suspect.;/title/tt4857264/;81;99161; The Invisible Guest;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;Jang Jae-hyun;1250;N/A;Movie;0;81010699;Svaha: The Sixth Finger;Jang Jae-hyun;717;Lee Jung-jae, Park Jung-min, Lee Jae-in, Yoo Ji-tae, Jung Jin-young, Lee Da-wit, Jin Seon-kyu, Ji Seung-hyeon, Min Tanaka;1173;South Korea;61;25569;2019;TV-14;123 min;International Movies, Thrillers;212;A minister who researches religious cults turns to his Buddhist monk friend for help investigating a new group with mysterious origins.;/title/tt7299298/;62;1795; Svaha: The Sixth Finger;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3000;N/A;2002;Swapna Waghmare Joshi;1252;N/A;Movie;0;81035107;Savita Damodar Paranjpe;Swapna Waghmare Joshi;561;Subodh Bhave, Trupti Toradmal, Rakesh Bapat, Pallavi Patil, Angad Mhaskar, Hemangi Kavi, Savita Prabhune, Sandeep Avchat;1005;India;4;25569;2018;TV-14;119 min;Horror Movies, International Movies;213;When his wife begins to exhibit alarming behavior, a husband tries to find whether she suffers from a personality disorder or something more sinister.;/title/tt8396120/;6;201; Savita Damodar Paranjpe;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
